timestamp,accX,accY,accZ,filteredAccY,phase,repCount
42.093,0.054416,-0.096898,-0.117787,-0.022471,idle,0
42.113,0.051368,-0.119517,-0.024510,-0.041880,idle,0
42.133,-0.016400,-0.010275,0.104437,-0.035559,idle,0
42.153,-0.071806,0.091106,0.095712,-0.010226,idle,0
42.173,-0.073005,0.123835,0.014313,0.016586,idle,0
42.193,-0.048550,-0.070457,-0.025292,-0.000823,idle,0
42.213,0.058716,-0.479870,-0.167385,-0.096632,idle,0
42.232,0.223922,-0.446891,0.070986,-0.166684,idle,0
42.252,0.155213,0.140267,-0.145668,-0.105294,idle,0
42.272,0.060101,0.290830,-0.081143,-0.026069,idle,0
42.292,0.046653,-0.502923,0.136538,-0.121440,idle,0
42.312,0.201261,-0.322238,0.337490,-0.161600,idle,0
42.333,0.075004,0.096787,0.078945,-0.109922,idle,0
42.351,-0.076688,0.199012,0.056932,-0.048135,idle,0
42.371,-0.091123,0.078667,0.208376,-0.022775,idle,0
42.391,-0.239595,-0.270779,0.160636,-0.072376,idle,0
42.411,-0.270750,-0.470341,0.111022,-0.151969,idle,0
42.431,-0.142141,-0.529874,0.049271,-0.227550,idle,0
42.451,-0.053630,-0.468105,0.049544,-0.275661,idle,0
42.471,-0.023821,-0.260764,0.140922,-0.272681,idle,0
42.491,-0.000962,-0.055216,0.101639,-0.229188,idle,0
42.510,0.045735,0.037640,0.144500,-0.175823,idle,0
42.530,0.005351,-0.053447,0.175886,-0.151347,idle,0
42.550,0.045554,-0.178726,0.129281,-0.156823,idle,0
42.570,0.048670,-0.107513,0.105720,-0.146961,idle,0
42.590,0.000333,-0.086976,0.113335,-0.134964,idle,0
42.610,-0.116558,-0.302344,-0.021363,-0.168440,idle,0
42.630,-0.013012,-0.485933,0.105336,-0.231939,idle,0
42.650,0.111302,-0.519193,0.254113,-0.289390,idle,0
42.669,0.094902,-0.339422,0.103419,-0.299396,idle,0
42.689,0.097830,0.038241,0.011706,-0.231868,idle,0
42.709,0.109343,0.113903,0.035296,-0.162714,idle,0
42.729,0.150080,0.061096,0.209145,-0.117952,idle,0
42.749,0.130749,0.097515,0.158377,-0.074859,idle,0
42.769,0.065596,0.106775,0.053114,-0.038532,idle,0
42.789,0.067761,0.092320,0.001757,-0.012361,idle,0
42.809,0.107649,0.097437,0.003115,0.009598,idle,0
42.829,0.086194,-0.064489,0.058617,-0.005219,idle,0
42.848,0.077780,-0.204758,0.039012,-0.045127,idle,0
42.868,0.078596,-0.190099,0.010095,-0.074121,idle,0
42.888,0.023777,-0.074628,-0.045539,-0.074223,idle,0
42.908,0.038898,-0.040568,-0.039004,-0.067492,idle,0
42.928,0.054625,-0.064093,0.000189,-0.066812,idle,0
42.948,0.111400,-0.052852,0.040834,-0.064020,idle,0
42.967,0.136801,-0.035280,0.061387,-0.058272,idle,0
42.987,0.087192,-0.040811,0.071621,-0.054780,idle,0
43.007,0.012676,-0.039093,0.051726,-0.051643,idle,0
43.027,-0.009151,-0.038541,0.064758,-0.049022,idle,0
43.047,0.011805,0.001336,0.109214,-0.038951,idle,0
43.067,0.020063,0.033352,0.098418,-0.024490,idle,0
43.087,0.008583,0.018674,0.027785,-0.015857,idle,0
43.107,-0.001063,0.025130,0.045300,-0.007660,idle,0
43.127,0.006379,0.053649,0.041382,0.004602,idle,0
43.146,0.020026,0.074250,0.052802,0.018531,idle,0
43.166,0.053937,0.094170,0.070695,0.033659,idle,0
43.186,0.040578,0.102470,0.012395,0.047421,idle,0
43.206,0.028428,0.082834,0.012588,0.054504,idle,0
43.226,0.066811,0.082439,0.009895,0.060091,idle,0
43.246,0.089680,0.101615,0.003208,0.068396,idle,0
43.266,0.092847,0.090264,0.028963,0.072769,idle,0
43.285,0.100708,0.109273,0.027604,0.080070,idle,0
43.305,0.095617,0.143704,0.010770,0.092797,idle,0
43.325,0.114450,0.144479,-0.002786,0.103133,idle,0
43.345,0.146020,0.067613,0.033880,0.096029,idle,0
43.365,0.158987,0.029258,0.078396,0.082675,idle,0
43.385,0.155377,0.012178,0.083280,0.068576,idle,0
43.405,0.121102,0.027549,0.081814,0.060370,idle,0
43.425,0.110303,0.037953,0.053957,0.055887,idle,0
43.444,0.132100,-0.003507,0.056976,0.044008,idle,0
43.464,0.145323,-0.036004,0.071703,0.028006,idle,0
43.484,0.131024,-0.046290,0.083281,0.013147,idle,0
43.504,0.089359,0.056237,0.083305,0.021765,idle,0
43.525,0.068863,0.096957,0.037818,0.036803,idle,0
43.544,0.080783,0.011987,0.045976,0.031840,idle,0
43.563,0.038073,-0.057818,0.045623,0.013908,idle,0
43.584,-0.003001,0.018869,0.055771,0.014900,idle,0
43.603,0.014895,0.096965,0.017508,0.031313,idle,0
43.623,0.043679,0.091596,0.021691,0.043370,idle,0
43.643,0.033552,0.024636,0.043950,0.039623,idle,0
43.663,0.021480,-0.010728,0.031729,0.029553,idle,0
43.683,0.028790,0.108724,-0.034031,0.045387,idle,0
43.703,0.116585,0.171543,-0.293092,0.070618,idle,0
43.723,0.206067,0.152484,-0.227894,0.086992,idle,0
43.742,0.184338,0.024552,-0.193235,0.074504,idle,0
43.762,0.148536,-0.063379,-0.005177,0.046927,idle,0
43.782,0.118690,0.068682,0.120451,0.051278,idle,0
43.802,0.062256,0.162775,0.106785,0.073577,idle,0
43.822,0.049717,0.157806,0.072587,0.090423,idle,0
43.842,0.042282,0.079941,0.028919,0.088327,idle,0
43.862,0.005116,0.088186,-0.040219,0.088298,idle,0
43.882,0.010853,0.125619,-0.061780,0.095763,idle,0
43.901,0.040517,0.323724,-0.127266,0.141355,idle,0
43.922,0.063499,0.348766,-0.102477,0.182837,idle,0
43.941,0.212666,0.672311,-0.207590,0.280732,idle,0
43.961,0.253190,0.517093,-0.049687,0.328004,idle,0
43.981,0.110314,-0.026132,0.112136,0.257177,idle,0
44.001,0.085915,0.085189,0.032265,0.222779,idle,0
44.021,0.186950,0.343370,0.095912,0.246897,idle,0
44.042,0.179675,0.100885,0.209917,0.217695,idle,0
44.060,0.028200,-0.018389,0.251208,0.170478,idle,0
44.080,-0.024614,-0.019005,0.197978,0.132582,idle,0
44.100,0.027067,-0.079286,0.157602,0.090208,idle,0
44.120,0.038350,-0.035787,0.065096,0.065009,idle,0
44.140,0.055906,-0.029057,0.027938,0.046196,idle,0
44.160,0.049406,-0.090418,0.087429,0.018873,idle,0
44.180,0.017274,-0.144603,0.147017,-0.013822,idle,0
44.200,0.018560,-0.152844,0.144817,-0.041626,idle,0
44.220,0.019458,-0.086961,0.089137,-0.050693,idle,0
44.239,0.031205,-0.080770,0.042033,-0.056709,idle,0
44.259,0.048659,-0.034895,0.016464,-0.052346,idle,0
44.279,0.063272,-0.003135,0.001970,-0.042504,idle,0
44.299,0.065512,-0.012767,0.024998,-0.036556,idle,0
44.319,0.040105,-0.021422,0.068792,-0.033530,idle,0
44.338,-0.009410,-0.020157,0.092316,-0.030855,idle,0
44.358,-0.047330,-0.018749,0.088963,-0.028434,idle,0
44.378,-0.048939,0.020979,0.031915,-0.018551,idle,0
44.399,-0.026739,0.023686,0.010294,-0.010104,idle,0
44.419,-0.024409,-0.034313,0.044750,-0.014946,idle,0
44.438,-0.029361,-0.051459,0.072929,-0.022248,idle,0
44.458,-0.039167,-0.003556,0.065588,-0.018510,idle,0
44.478,-0.024916,0.022404,0.024352,-0.010327,idle,0
44.498,-0.003387,0.028532,0.001274,-0.002555,idle,0
44.518,-0.018258,0.023021,-0.003736,0.002560,idle,0
44.538,-0.036290,-0.003445,0.036161,0.001359,idle,0
44.557,-0.057614,-0.023472,0.048612,-0.003607,idle,0
44.577,-0.056060,0.018712,0.018450,0.000857,idle,0
44.597,-0.030130,0.036287,0.013851,0.007943,idle,0
44.617,-0.028208,0.025495,0.026669,0.011453,idle,0
44.637,-0.033546,0.036041,0.040522,0.016371,idle,0
44.657,-0.031164,0.022827,0.026958,0.017662,idle,0
44.676,-0.029112,0.027997,0.002366,0.019729,idle,0
44.696,-0.002173,0.032276,-0.005640,0.022238,idle,0
44.717,0.006814,0.007380,0.017060,0.019267,idle,0
44.736,-0.005132,0.014316,0.031135,0.018276,idle,0
44.756,-0.022526,0.039615,-0.000348,0.022544,idle,0
44.776,0.000821,0.008190,-0.033282,0.019673,idle,0
44.796,0.033213,-0.023654,-0.020910,0.011008,idle,0
44.816,0.036819,-0.016323,0.011180,0.005542,idle,0
44.835,0.050135,-0.029463,0.076515,-0.001459,idle,0
44.855,0.016332,-0.039962,0.052921,-0.009160,idle,0
44.875,0.028685,0.012337,0.014947,-0.004860,idle,0
44.895,0.028105,0.003586,0.017756,-0.003171,idle,0
44.915,0.005272,0.013849,0.038722,0.000233,idle,0
44.935,-0.042274,0.041066,0.015845,0.008399,idle,0
44.955,-0.046659,0.016768,-0.002746,0.010073,idle,0
44.974,-0.035924,0.010957,-0.010688,0.010250,idle,0
44.994,-0.025543,0.014041,-0.013581,0.011008,idle,0
45.015,-0.011771,0.007367,-0.005547,0.010280,idle,0
45.034,-0.005547,-0.007541,-0.007497,0.006716,idle,0
45.054,0.000796,-0.028283,-0.007479,-0.000284,idle,0
45.074,-0.004041,-0.027555,-0.008758,-0.005738,idle,0
45.094,-0.001402,-0.019278,-0.006628,-0.008446,idle,0
45.113,-0.000608,-0.007031,-0.003049,-0.008163,idle,0
45.133,-0.009629,-0.001099,-0.005358,-0.006750,idle,0
45.153,-0.023297,-0.003798,-0.002236,-0.006160,idle,0
45.173,-0.022948,-0.001537,0.000858,-0.005235,idle,0
45.193,-0.011354,0.023543,0.004866,0.000520,idle,0
45.214,-0.010220,0.029267,0.018267,0.006270,idle,0
45.233,-0.016877,0.020232,0.000514,0.009062,idle,0
45.254,-0.024225,0.044288,-0.012466,0.016107,idle,0
45.273,-0.024888,0.029079,-0.012245,0.018702,idle,0
45.293,-0.016582,0.011900,-0.006771,0.017341,idle,0
45.313,-0.011553,0.017719,-0.010435,0.017417,idle,0
45.333,-0.015716,0.019306,-0.015182,0.017795,idle,0
45.352,-0.017045,0.007710,-0.013977,0.015778,idle,0
45.372,-0.009388,0.000332,-0.015287,0.012688,idle,0
45.392,-0.005225,-0.002963,-0.013350,0.009558,idle,0
45.412,0.007033,-0.010620,-0.006266,0.005522,idle,0
45.432,0.003250,0.000534,-0.014102,0.004525,idle,0
45.451,-0.000578,-0.003259,-0.028887,0.002968,idle,0
45.471,0.006142,-0.001110,-0.022814,0.002152,idle,0
45.491,0.005402,0.009564,-0.016789,0.003635,idle,0
45.511,0.011120,-0.002944,0.010343,0.002319,idle,0
45.531,-0.000890,-0.003359,0.015964,0.001183,idle,0
45.551,0.007096,0.021702,0.008874,0.005287,idle,0
45.571,0.007121,0.030508,-0.001261,0.010331,idle,0
45.591,0.002374,0.033215,0.003990,0.014908,idle,0
45.611,-0.009831,0.034532,0.000123,0.018833,idle,0
45.631,-0.012685,0.044049,-0.005293,0.023876,idle,0
45.650,-0.006100,0.032435,0.000219,0.025588,idle,0
45.671,-0.004663,0.026409,0.005246,0.025752,idle,0
45.690,-0.012069,0.018199,0.022556,0.024241,idle,0
45.710,-0.021830,0.008337,0.036891,0.021061,idle,0
45.730,-0.026630,0.020743,0.020843,0.020997,idle,0
45.750,-0.015454,0.009153,0.009821,0.018628,idle,0
45.770,0.003499,-0.006475,0.000562,0.013608,idle,0
45.790,0.010588,0.014454,-0.043875,0.013777,idle,0
45.809,0.010100,0.047563,-0.076197,0.020534,idle,0
45.829,-0.002489,0.031639,-0.052566,0.022755,idle,0
45.849,-0.014371,0.017229,-0.024960,0.021650,idle,0
45.869,-0.023298,0.004203,0.008353,0.018161,idle,0
45.889,-0.036244,-0.011397,0.042386,0.012249,idle,0
45.909,-0.026257,-0.023958,0.060357,0.005008,idle,0
45.928,-0.011924,-0.023184,0.069305,-0.000631,idle,0
45.948,0.034771,0.030723,0.025170,0.005640,idle,0
45.968,-0.061513,-0.033960,-0.031300,-0.002280,idle,0
45.988,-0.004614,-0.022887,-0.052130,-0.006401,idle,0
46.009,0.170469,0.062916,-0.054859,0.007462,idle,0
0.007,0.001542,-0.047213,0.011633,-0.009443,idle,0
0.029,-0.022585,-0.010836,0.025461,-0.009721,idle,0
0.047,-0.042872,0.002236,0.037638,-0.007330,idle,0
0.067,-0.020053,-0.002264,-0.014994,-0.006316,idle,0
0.091,0.002324,-0.015271,-0.042920,-0.008107,idle,0
0.107,-0.002044,0.004614,-0.047366,-0.005563,idle,0
0.127,-0.013996,0.027619,-0.017863,0.001073,idle,0
0.146,-0.015101,0.019143,-0.012278,0.004687,idle,0
0.166,0.001703,-0.008097,-0.017357,0.002130,idle,0
0.186,0.006135,0.008999,-0.012383,0.003504,idle,0
0.206,-0.003482,0.036497,0.001698,0.010103,idle,0
0.226,0.002528,0.024978,-0.014661,0.013078,idle,0
0.246,0.015620,-0.003363,-0.026688,0.009790,idle,0
0.266,0.010084,0.009297,-0.022856,0.009691,idle,0
0.286,0.001748,0.037245,-0.004861,0.015202,idle,0
0.305,-0.004716,0.030908,-0.015773,0.018343,idle,0
0.325,0.017654,-0.006848,-0.027791,0.013305,idle,0
0.345,0.039565,-0.016414,-0.052661,0.007361,idle,0
0.365,0.061616,0.004068,-0.069613,0.006703,idle,0
0.385,0.005865,0.065057,-0.055147,0.018373,idle,0
0.407,0.048373,0.049759,-0.076264,0.024650,idle,0
0.428,0.041383,-0.048063,-0.111760,0.010108,idle,0
0.446,0.041568,-0.018722,-0.117906,0.004342,idle,0
0.464,0.003120,0.017183,-0.096441,0.006910,idle,0
0.484,-0.014188,0.134652,-0.086176,0.032458,idle,0
0.504,0.010970,0.051936,-0.092883,0.036354,idle,0
0.524,-0.009068,0.013974,-0.067556,0.031878,idle,0
0.544,0.024843,0.001176,-0.091058,0.025738,idle,0
0.564,-0.021020,0.091019,-0.088108,0.038794,idle,0
0.585,-0.015618,0.193622,-0.051391,0.069760,idle,0
0.604,-0.026929,0.227228,-0.012618,0.101253,idle,0
0.623,-0.021560,0.066253,-0.067741,0.094253,idle,0
0.643,0.008778,0.060637,-0.056140,0.087530,idle,0
0.663,0.015663,0.052592,-0.047427,0.080542,idle,0
0.683,0.016155,0.078425,-0.022486,0.080119,idle,0
0.703,0.025714,-0.012828,0.028767,0.061529,idle,0
0.723,0.029443,-0.001286,0.025021,0.048966,idle,0
0.742,0.037395,0.034582,-0.002621,0.046090,idle,0
0.762,0.019252,0.062077,0.029316,0.049287,idle,0
0.782,0.016610,0.069052,0.040167,0.053240,idle,0
0.802,0.024295,0.015984,0.063020,0.045789,idle,0
0.822,0.031171,-0.022887,0.067029,0.032054,idle,0
0.842,0.034002,0.005797,0.036110,0.026802,idle,0
0.862,0.019930,0.069763,0.027241,0.035394,idle,0
0.882,0.014799,0.037884,0.055923,0.035892,idle,0
0.902,0.012697,-0.020297,0.067360,0.024654,idle,0
0.922,0.007593,-0.058910,0.061304,0.007942,idle,0
0.941,0.018208,-0.012466,0.013467,0.003860,idle,0
0.961,0.033450,0.027980,-0.035226,0.008684,idle,0
0.981,0.076629,-0.011328,-0.050389,0.004682,idle,0
1.001,0.109872,-0.058750,-0.044514,-0.008005,idle,0
1.021,0.137620,-0.052434,-0.034413,-0.016891,idle,0
1.041,0.150780,-0.048225,-0.022300,-0.023157,idle,0
1.060,0.168402,-0.066007,0.000065,-0.031727,idle,0
1.080,0.181586,-0.078515,0.018626,-0.041085,idle,0
1.100,0.169152,-0.069212,0.025563,-0.046710,idle,0
1.120,0.162597,-0.037527,0.046884,-0.044874,idle,0
1.140,0.153432,0.009906,0.064511,-0.033918,idle,0
1.160,0.124017,0.036119,0.055755,-0.019910,idle,0
1.180,0.135874,-0.027249,0.036708,-0.021378,idle,0
1.200,0.114423,0.012503,0.066698,-0.014602,idle,0
1.220,0.092599,-0.002437,0.077596,-0.012169,idle,0
1.239,0.063471,0.076090,0.092800,0.005483,idle,0
1.259,0.057651,0.142852,0.046620,0.032957,idle,0
1.280,0.024125,0.069618,0.076617,0.040289,idle,0
1.299,0.013986,0.000677,0.123287,0.032367,idle,0
1.319,0.015330,-0.002085,0.157623,0.025476,idle,0
1.339,0.023118,0.003476,0.096093,0.021076,idle,0
1.359,0.020140,0.083586,0.037737,0.033578,idle,0
1.379,-0.016396,0.063754,0.048143,0.039613,idle,0
1.398,-0.028865,0.038586,0.114051,0.039408,idle,0
1.418,-0.021137,0.017835,0.109912,0.035093,idle,0
1.438,-0.013638,0.017051,0.067283,0.031485,idle,0
1.458,-0.016289,0.084968,0.017640,0.042181,idle,0
1.479,-0.013549,0.125452,0.016374,0.058836,idle,0
1.498,0.015889,0.118348,0.064624,0.070738,idle,0
1.518,0.060756,0.040087,0.075241,0.064608,idle,0
1.538,0.083703,0.032853,0.026745,0.058257,idle,0
1.557,0.091756,0.135800,-0.033302,0.073766,idle,0
1.578,0.077346,0.197641,-0.023239,0.098541,idle,0
1.597,0.071587,0.158993,0.027988,0.110631,idle,0
1.617,0.087047,0.089410,0.037043,0.106387,idle,0
1.637,0.075231,0.056044,0.020891,0.096318,idle,0
1.657,0.067300,0.076268,-0.016667,0.092308,idle,0
1.677,0.062038,0.119945,-0.015259,0.097836,idle,0
1.696,0.120945,0.083920,0.020208,0.095052,idle,0
1.716,0.153709,-0.020000,0.005451,0.072042,idle,0
1.736,0.147492,-0.029195,-0.045305,0.051795,idle,0
1.756,0.126928,0.033571,-0.058604,0.048150,idle,0
1.776,0.110835,0.031556,-0.050775,0.044831,idle,0
1.796,0.147617,-0.018208,-0.083971,0.032223,idle,0
1.816,0.183982,-0.067432,-0.135333,0.012292,idle,0
1.836,0.201903,-0.039093,-0.205693,0.002015,idle,0
1.856,0.238620,0.022423,-0.146456,0.006097,idle,0
1.876,0.245822,-0.008964,-0.036078,0.003085,idle,0
1.895,0.275697,-0.098683,-0.008564,-0.017269,idle,0
1.915,0.306449,-0.043143,-0.050059,-0.022444,idle,0
1.935,0.304121,0.038871,-0.010139,-0.010181,idle,0
1.955,0.289289,0.126600,0.024644,0.017175,idle,0
1.975,0.291563,0.157906,0.037854,0.045321,idle,0
1.995,0.288404,0.131668,0.039446,0.062591,idle,0
2.015,0.259264,0.088005,0.083345,0.067674,idle,0
2.034,0.211585,0.021924,0.103133,0.058524,idle,0
2.054,0.183462,0.008630,0.089019,0.048545,idle,0
2.075,0.138653,0.084744,0.059859,0.055785,idle,0
2.094,0.073777,0.207963,0.058169,0.086220,idle,0
2.114,0.011827,0.221203,0.097681,0.113217,idle,0
2.134,-0.032428,0.137305,0.173152,0.118034,idle,0
2.154,-0.091224,0.084571,0.196691,0.111342,idle,0
2.174,-0.090990,0.093141,0.173710,0.107701,idle,0
2.193,-0.059605,0.154767,0.161678,0.117115,idle,0
2.213,-0.049776,0.164657,0.235177,0.126623,idle,0
2.233,-0.122878,0.138213,0.308764,0.128941,idle,0
2.253,-0.213331,0.081129,0.332049,0.119379,idle,0
2.273,-0.258802,0.013320,0.325398,0.098167,idle,0
2.293,-0.257691,0.097108,0.323307,0.097955,idle,0
2.312,-0.227049,0.188248,0.317609,0.116014,idle,0
2.333,-0.224532,0.090984,0.376677,0.111008,idle,0
2.352,-0.209733,-0.056918,0.434145,0.077423,idle,0
2.373,-0.191648,-0.092397,0.429519,0.043459,idle,0
2.392,-0.151674,-0.072862,0.379172,0.020195,idle,0
2.412,-0.091950,-0.018257,0.228679,0.012504,idle,0
2.432,-0.034648,0.043506,0.110967,0.018705,idle,0
2.452,-0.074674,-0.040596,0.132854,0.006844,idle,0
2.472,-0.118001,-0.100400,0.153143,-0.014604,idle,0
2.491,-0.059250,-0.048232,0.086803,-0.021330,idle,0
2.511,0.001926,0.083398,-0.103370,-0.000384,idle,0
2.531,0.032270,0.145034,-0.177121,0.028699,idle,0
2.551,-0.056643,-0.128325,0.130099,-0.002705,idle,0
2.571,-0.147355,-0.179113,0.243809,-0.037987,idle,0
2.591,-0.070049,-0.031807,0.168315,-0.036751,idle,0
2.611,-0.024622,-0.041400,0.050945,-0.037681,idle,0
2.631,-0.003985,-0.095409,0.049039,-0.049226,idle,0
2.650,-0.004356,-0.117168,0.056189,-0.062815,idle,0
2.670,-0.007728,-0.046724,0.071379,-0.059597,idle,0
2.690,-0.027876,0.018066,0.091120,-0.044064,idle,0
2.710,-0.033517,0.026071,0.043155,-0.030037,idle,0
2.730,0.023823,-0.005103,-0.045709,-0.025050,idle,0
2.750,0.046058,-0.032229,0.014469,-0.026486,idle,0
2.769,-0.015465,-0.054187,0.060812,-0.032026,idle,0
2.790,-0.042654,-0.038800,0.168098,-0.033381,idle,0
2.810,-0.067274,0.011044,0.186689,-0.024496,idle,0
2.829,-0.045639,0.051174,0.095130,-0.009362,idle,0
2.849,-0.024611,-0.001382,0.060548,-0.007766,idle,0
2.869,-0.015810,-0.005536,0.115556,-0.007320,idle,0
2.889,-0.016919,0.025983,0.164953,-0.000659,idle,0
2.909,-0.024195,0.060976,0.135671,0.011668,idle,0
2.929,0.025671,0.042826,0.071434,0.017899,idle,0
2.948,0.072753,0.005883,0.048863,0.015496,idle,0
2.968,0.031568,0.031786,0.046356,0.018754,idle,0
2.989,0.037720,0.043689,0.031037,0.023741,idle,0
3.008,0.059786,0.047243,0.022117,0.028441,idle,0
3.028,0.051754,0.034471,0.018439,0.029647,idle,0
3.048,0.062094,0.049498,-0.002841,0.033617,idle,0
3.068,0.059761,0.080137,0.055880,0.042921,idle,0
3.088,0.056056,0.086945,0.027766,0.051726,idle,0
3.107,0.039512,0.063708,-0.003572,0.054123,idle,0
3.127,0.057123,0.037979,-0.005804,0.050894,idle,0
3.147,0.094780,-0.046271,0.028459,0.031461,idle,0
3.167,0.105963,0.005261,0.089004,0.026221,idle,0
3.187,0.056855,0.058483,0.008092,0.032673,idle,0
3.207,0.009699,0.211930,-0.070781,0.068525,idle,0
3.226,-0.005659,0.087554,-0.003203,0.072330,idle,0
3.246,0.005307,-0.032961,0.069305,0.051272,idle,0
3.266,0.024495,0.078876,0.019651,0.056793,idle,0
3.286,-0.011350,-0.010484,0.053353,0.043337,idle,0
3.306,-0.033432,0.044048,-0.004818,0.043480,idle,0
3.326,-0.011807,-0.094494,-0.064736,0.015885,idle,0
3.346,0.011857,-0.224920,-0.013119,-0.032276,idle,0
3.366,-0.001561,0.113883,-0.013476,-0.003044,idle,0
3.386,-0.028707,0.182453,-0.051935,0.034055,idle,0
3.406,-0.035446,0.200604,-0.022253,0.067365,idle,0
3.425,-0.011200,-0.117540,-0.062232,0.030384,idle,0
3.445,-0.037394,-0.268362,0.081263,-0.029365,idle,0
3.465,-0.036868,0.065600,-0.066856,-0.010372,idle,0
3.485,-0.022676,0.088846,-0.071494,0.009471,idle,0
3.505,0.013200,-0.016282,0.015209,0.004321,idle,0
3.525,0.031633,-0.136034,0.051444,-0.023750,idle,0
3.545,0.003527,-0.156628,-0.004436,-0.050326,idle,0
3.564,0.008739,0.147994,-0.110929,-0.010662,idle,0
3.584,0.069885,0.094117,0.005284,0.010294,idle,0
3.604,0.123271,0.145563,0.032113,0.037348,idle,0
3.624,0.077753,0.216039,-0.110212,0.073086,idle,0
3.644,-0.049995,0.089321,-0.035697,0.076333,idle,0
3.664,-0.066188,0.074275,0.036178,0.075922,idle,0
3.683,-0.111406,0.013659,0.095153,0.063469,idle,0
3.703,-0.182603,-0.115856,0.123733,0.027604,idle,0
3.723,-0.179545,-0.126469,0.074231,-0.003211,idle,0
3.743,-0.198180,0.052089,-0.010732,0.007849,idle,0
3.763,-0.185545,0.039797,-0.065254,0.014239,idle,0
3.783,-0.151825,-0.054226,-0.082629,0.000546,idle,0
3.803,-0.105531,-0.200143,-0.081731,-0.039592,idle,0
3.823,-0.118296,-0.252427,0.060140,-0.082159,idle,0
3.843,-0.077674,-0.081371,0.233056,-0.082001,idle,0
3.862,-0.048709,0.358933,0.346184,0.006185,idle,0
3.882,0.070020,0.007154,0.034118,0.006379,idle,0
3.902,0.136160,-0.404986,0.131245,-0.075894,idle,0
3.922,0.094171,0.030353,-0.123713,-0.054645,idle,0
3.942,0.190349,0.207607,-0.271859,-0.002194,idle,0
3.962,0.139869,0.244802,-0.261001,0.047205,idle,0
3.982,0.123819,-0.123475,0.226765,0.013069,idle,0
4.002,0.213561,-0.215378,0.463903,-0.032620,idle,0
4.022,0.038936,0.060613,0.230443,-0.013974,idle,0
4.041,-0.117983,-0.026733,0.125932,-0.016526,idle,0
4.061,0.506608,0.073024,-0.285891,0.001384,idle,0
4.081,0.464009,0.092281,-0.274608,0.019564,idle,0
4.101,0.108920,0.120530,-0.273926,0.039757,idle,0
4.121,-0.007540,0.238571,-0.159951,0.079520,idle,0
4.141,-0.108109,0.067033,-0.156084,0.077022,idle,0
4.161,-0.183611,-0.021452,-0.143477,0.057327,idle,0
4.181,-0.121389,0.045889,-0.054924,0.055040,idle,0
4.201,-0.023203,0.061231,0.079103,0.056278,idle,0
4.220,0.054374,-0.133866,0.142572,0.018249,idle,0
4.240,0.233587,0.183520,0.057659,0.051303,idle,0
4.260,-0.399577,0.128391,0.132338,0.066721,idle,0
4.282,-0.149924,-0.023090,0.176493,0.048759,idle,0
4.300,0.034696,-0.188192,0.118464,0.001369,idle,0
4.319,0.151780,0.151901,0.519287,0.031475,idle,0
4.339,0.121528,-0.137210,0.395833,-0.002262,idle,0
4.359,0.192329,-0.009113,0.155185,-0.003632,idle,0
4.379,-0.017126,0.059390,-0.031496,0.008972,idle,0
4.399,-0.011387,0.016706,-0.103207,0.010519,idle,0
4.419,-0.075838,-0.045003,-0.034024,-0.000585,idle,0
4.439,-0.011651,-0.038111,-0.105224,-0.008090,idle,0
4.458,0.027238,0.035810,-0.080810,0.000690,idle,0
4.479,0.010205,0.038203,-0.030706,0.008192,idle,0
4.499,0.025009,-0.000223,0.106647,0.006509,idle,0
4.518,-0.062707,-0.015060,0.073106,0.002195,idle,0
4.538,0.024878,0.033833,0.019987,0.008523,idle,0
4.558,0.021973,0.012802,0.100673,0.009379,idle,0
4.578,-0.013327,-0.011821,0.036925,0.005139,idle,0
4.598,-0.022901,0.022291,-0.031896,0.008569,idle,0
4.618,0.018892,0.023054,-0.056622,0.011466,idle,0
4.637,-0.085019,0.000756,-0.028196,0.009324,idle,0
4.657,-0.016433,0.000376,-0.047167,0.007534,idle,0
4.678,0.033354,0.024704,-0.131594,0.010968,idle,0
4.697,-0.078306,-0.009959,-0.101209,0.006783,idle,0
4.717,0.045865,0.031187,-0.031985,0.011664,idle,0
4.737,0.006106,-0.024148,-0.033467,0.004501,idle,0
4.757,-0.119403,-0.062963,-0.129637,-0.008992,idle,0
4.777,-0.005802,0.073897,-0.058626,0.007586,idle,0
4.797,0.047867,-0.047728,0.016096,-0.003477,idle,0
4.816,-0.020298,-0.048054,-0.024177,-0.012392,idle,0
4.836,-0.028231,-0.021330,-0.025845,-0.014180,idle,0
4.856,-0.036556,-0.033319,0.082793,-0.018008,idle,0
4.876,0.047847,0.038486,-0.006282,-0.006709,idle,0
4.896,0.029286,-0.034454,0.050828,-0.012258,idle,0
4.916,-0.104684,-0.091992,0.048067,-0.028205,idle,0
4.936,-0.039960,0.029229,0.055418,-0.016718,idle,0
4.956,0.046711,0.049309,-0.041596,-0.003513,idle,0
4.976,0.105817,0.028680,-0.068772,0.002926,idle,0
4.996,-0.078013,-0.009270,0.117403,0.000487,idle,0
5.015,-0.013566,-0.001992,0.098838,-0.000009,idle,0
5.035,0.007296,0.022128,-0.000307,0.004418,idle,0
5.055,0.127147,0.012676,-0.106192,0.006070,idle,0
5.075,-0.003683,-0.014998,0.001882,0.001856,idle,0
5.094,-0.061914,0.010017,0.062263,0.003488,idle,0
5.114,-0.064538,0.011705,-0.083380,0.005132,idle,0
5.134,-0.013166,0.024819,0.049660,0.009069,idle,0
