timestamp,accX,accY,accZ,filteredAccY,phase,repCount,t_diff,energy
140.241,0.015456,-0.077285,0.17709,0.010558,idle,4,0.020000000000010232,0.15340457604133645
140.261,0.040219,-0.108355,0.193683,-0.013224,idle,4,0.01999999999998181,0.15296145550211304
140.281,0.001825,-0.115435,0.188643,-0.033666,idle,4,0.020000000000010232,0.15262953252712147
140.301,-0.034445,-0.104152,0.163938,-0.047763,idle,4,0.01999999999998181,0.15240955704108936
140.32,-0.037231,-0.082901,0.130749,-0.054791,idle,4,0.019000000000005457,0.15226812366751424
140.34,-0.015997,-0.078539,0.093734,-0.059541,idle,4,0.020000000000010232,0.1521878087520016
140.36,0.00471,-0.084102,0.066751,-0.064453,idle,4,0.020000000000010232,0.15216168161094923
140.38,0.020264,-0.092265,0.039051,-0.070015,idle,4,0.01999999999998181,0.15219096429587084
140.4,0.032255,-0.102485,0.022903,-0.076509,idle,4,0.020000000000010232,0.15228876869710506
140.42,0.046303,-0.127217,0.031726,-0.086651,idle,4,0.01999999999998181,0.152499739433306
140.44,0.068415,-0.172139,0.042113,-0.103748,idle,4,0.020000000000010232,0.15288599938908584
140.459,0.075378,-0.206731,0.062843,-0.124345,idle,4,0.019000000000005457,0.15349140199838807
140.479,0.066828,-0.246315,0.089906,-0.148739,idle,4,0.020000000000010232,0.15438054172736115
140.499,0.06532,-0.273402,0.110506,-0.173672,idle,4,0.01999999999998181,0.15558834704935318
140.519,0.073845,-0.290908,0.107859,-0.197119,idle,4,0.020000000000010232,0.1571108806094165
140.539,0.083008,-0.297029,0.09127,-0.217101,idle,4,0.01999999999998181,0.15890501491134704
140.559,0.080157,-0.299304,0.073672,-0.233542,idle,4,0.020000000000010232,0.16091458159419084
140.579,0.077212,-0.285962,0.063832,-0.244026,idle,4,0.020000000000010232,0.16303747093550122
140.601,0.074962,-0.249811,0.046552,-0.245183,idle,4,0.02199999999999136,0.16511858235149715
140.618,0.07638,-0.226559,0.014194,-0.241458,idle,4,0.016999999999995907,0.16708412933067418
140.638,0.088701,-0.216489,0.012413,-0.236464,idle,4,0.020000000000010232,0.16891974203888932
140.658,0.08983,-0.22221,0.049814,-0.233613,idle,4,0.01999999999998181,0.1706610949521887
140.678,0.077844,-0.22333,0.088853,-0.231557,idle,4,0.020000000000010232,0.1723222994973694
140.698,0.066788,-0.207924,0.099341,-0.22683,idle,4,0.020000000000010232,0.17386946247194443
140.718,0.05149,-0.187473,0.084544,-0.218959,idle,4,0.01999999999998181,0.17526884126609835
140.738,0.052342,-0.167634,0.065407,-0.208694,idle,4,0.020000000000010232,0.1765033394955955
140.758,0.055608,-0.133619,0.041249,-0.193679,idle,4,0.020000000000010232,0.17753565826877496
140.778,0.046958,-0.110978,0.005835,-0.177139,idle,4,0.01999999999998181,0.17837745461976504
140.797,0.045516,-0.092148,-0.003383,-0.16014,idle,4,0.019000000000005457,0.179049231032724
140.817,0.052525,-0.080042,0.014426,-0.144121,idle,4,0.020000000000010232,0.17957733082773591
140.837,0.049414,-0.074416,0.031463,-0.13018,idle,4,0.01999999999998181,0.1799946565389883
140.857,0.036,-0.063469,0.023398,-0.116838,idle,4,0.020000000000010232,0.18031908553352902
140.877,0.016992,-0.049061,-0.005977,-0.103282,idle,4,0.020000000000010232,0.18056098833216452
140.897,0.005088,-0.032643,-0.031963,-0.089155,idle,4,0.01999999999998181,0.1807277170268337
140.917,0.001504,-0.014114,-0.041211,-0.074146,idle,4,0.020000000000010232,0.1808239266454058
140.936,-0.012601,0.000566,-0.042481,-0.059204,idle,4,0.019000000000005457,0.18085778253415635
140.956,-0.038772,-0.003908,-0.034908,-0.048145,idle,4,0.01999999999998181,0.18084627460997568
140.976,-0.051244,-0.008823,-0.0182,-0.04028,idle,4,0.020000000000010232,0.1807914142490684
140.996,-0.051548,-0.008609,-0.004177,-0.033946,idle,4,0.020000000000010232,0.18068505386335532
141.016,-0.051792,0.027085,-0.043458,-0.02174,idle,4,0.01999999999998181,0.18051596094151776
141.036,-0.040569,0.058552,-0.097164,-0.005681,idle,4,0.020000000000010232,0.18029210237345275
141.056,-0.022191,0.079033,-0.140198,0.011261,idle,4,0.020000000000010232,0.18004597539620618
141.076,-0.003251,0.079608,-0.148866,0.024931,idle,4,0.01999999999998181,0.1797839829045252
141.096,0.013467,0.064479,-0.13612,0.03284,idle,4,0.020000000000010232,0.17948250719548392
141.115,0.026172,0.047469,-0.104256,0.035766,idle,4,0.019000000000005457,0.17910819881618187
141.135,0.038507,0.012552,-0.074777,0.031123,idle,4,0.01999999999998181,0.17863465164764286
141.155,0.08435,-0.015835,-0.059656,0.021732,idle,4,0.020000000000010232,0.1780563125475771
141.175,0.16198,-0.051789,-0.041108,0.007028,idle,4,0.020000000000010232,0.17736575616704664
141.196,0.23769,-0.069527,-0.017903,-0.008283,idle,4,0.020999999999986585,0.17655170634657866
141.215,0.208317,-0.089496,-0.009582,-0.024526,idle,4,0.019000000000005457,0.17562085697401814
141.234,0.144771,-0.10786,-0.014473,-0.041193,idle,4,0.019000000000005457,0.17462300619007376
141.254,0.084376,-0.121051,-0.016976,-0.057164,idle,4,0.01999999999998181,0.17360298198216104
141.274,0.025582,-0.102755,-0.013745,-0.066282,idle,4,0.020000000000010232,0.172572891657695
141.294,-0.028946,-0.102463,-0.016661,-0.073519,idle,4,0.020000000000010232,0.171592638423943
141.314,-0.096243,-0.08881,-0.004191,-0.076577,idle,4,0.01999999999998181,0.17071491368652927
141.334,-0.127378,-0.018227,0.007411,-0.064907,idle,4,0.020000000000010232,0.16993663011802115
141.354,-0.142469,0.070571,0.006685,-0.037811,idle,4,0.020000000000010232,0.16923237670333965
141.374,-0.16164,0.186184,-0.010226,0.006988,idle,4,0.01999999999998181,0.16861310547032551
141.394,-0.170257,0.210056,0.001434,0.047602,idle,4,0.020000000000010232,0.16818761051548692
141.413,-0.162592,0.205562,0.008657,0.079194,idle,4,0.019000000000005457,0.16800347420060446
141.433,-0.1857,0.247017,-0.006191,0.112758,idle,4,0.01999999999998181,0.16810502128448307
141.453,-0.216852,0.399179,-0.026165,0.170042,idle,4,0.020000000000010232,0.16871434604605326
141.473,-0.276189,0.437377,6.3e-05,0.223509,idle,4,0.020000000000010232,0.16990967080326766
141.493,-0.307785,0.421055,0.03563,0.263018,idle,4,0.01999999999998181,0.17157163269934433
141.513,-0.294098,0.445782,0.012767,0.299571,idle,4,0.020000000000010232,0.1736623630113459
141.533,-0.277988,0.444349,0.009854,0.328527,idle,4,0.01999999999998181,0.17604167989420968
141.552,-0.249695,0.39903,0.030771,0.342627,idle,4,0.019000000000005457,0.1784082785312964
141.572,-0.228805,0.369648,0.100019,0.348031,idle,4,0.020000000000010232,0.1805607304053547
141.593,-0.21231,0.406397,0.108735,0.359705,idle,4,0.020999999999986585,0.18256167074039714
141.612,-0.179925,0.507431,0.057957,0.38925,idle,4,0.019000000000005457,0.18471878431206532
141.632,-0.126839,0.426068,0.102159,0.396613,idle,4,0.020000000000010232,0.18659479127516898
141.652,-0.081378,0.329718,0.207885,0.383234,idle,4,0.01999999999998181,0.18783072251397223
141.672,-0.036625,0.301096,0.267669,0.366807,idle,4,0.020000000000010232,0.18845735850426346
141.692,-0.001038,0.273793,0.284191,0.348204,idle,4,0.020000000000010232,0.18854737513619518
141.711,0.036487,0.232992,0.263171,0.325162,idle,4,0.019000000000005457,0.1880740654509121
141.731,0.084107,0.208859,0.283538,0.301901,idle,4,0.01999999999998181,0.18709875674004123
141.751,0.108513,0.158613,0.332814,0.273244,idle,4,0.020000000000010232,0.18570179910260584
141.771,0.126259,0.081637,0.397256,0.234922,idle,4,0.01999999999998181,0.18394124961431788
141.791,0.144777,0.177703,0.391594,0.223478,idle,4,0.020000000000010232,0.18223048413427223
141.811,0.195806,0.274281,0.289598,0.233639,idle,4,0.020000000000010232,0.1808824794208225
141.831,0.214048,0.170116,0.355656,0.220934,idle,4,0.01999999999998181,0.1797078116718581
141.85,0.193364,0.02632,0.392705,0.182011,idle,4,0.019000000000005457,0.1785007482332801
141.87,0.156666,-0.093749,0.467174,0.126859,idle,4,0.020000000000010232,0.17723418146825648
141.89,0.131671,-0.149589,0.406256,0.07157,idle,4,0.01999999999998181,0.17602162264627008
141.91,0.121872,-0.221851,0.354168,0.012886,idle,4,0.020000000000010232,0.17496859824228211
141.93,0.110155,-0.304972,0.386325,-0.050686,idle,4,0.020000000000010232,0.17426535963489684
141.95,0.126787,-0.343604,0.366579,-0.10927,idle,4,0.01999999999998181,0.17410788112868655
141.97,0.143456,-0.307666,0.290649,-0.148949,idle,4,0.020000000000010232,0.17446216112527713
141.99,0.157846,-0.31217,0.241832,-0.181593,idle,4,0.020000000000010232,0.17527361894302718
142.01,0.162697,-0.245568,0.177291,-0.194388,idle,4,0.01999999999998181,0.17629270749353892
142.029,0.236109,-0.141384,0.041606,-0.183787,idle,4,0.019000000000005457,0.17721770065829678
142.049,0.328164,-0.252465,0.00843,-0.197523,idle,4,0.020000000000010232,0.17829679279505753
142.069,0.375559,-0.32579,0.103948,-0.223176,idle,4,0.01999999999998181,0.1796379399753623
142.089,0.421713,0.037213,-0.401088,-0.171099,idle,4,0.020000000000010232,0.18031165719239656
142.109,0.512415,0.105684,-0.620939,-0.115742,idle,4,0.020000000000010232,0.18048156481509742
142.129,0.185277,-0.139504,-0.184505,-0.120495,idle,4,0.01999999999998181,0.18065407917301216
142.149,-0.137907,-0.143817,0.233739,-0.125159,idle,4,0.020000000000010232,0.18086186780328958
142.168,-0.160079,0.192882,0.206247,-0.061551,idle,4,0.019000000000005457,0.18078319103826615
142.189,0.01185,0.257725,-0.079963,0.002304,idle,4,0.020999999999986585,0.18068415993774897
142.208,0.170903,-0.141671,-0.142981,-0.026491,idle,4,0.019000000000005457,0.1806521056861009
142.228,0.149916,-0.174718,0.097322,-0.056136,idle,4,0.020000000000010232,0.18070974420286862
142.248,-0.004059,0.004432,0.234712,-0.044023,idle,4,0.01999999999998181,0.18074555881863055
142.268,-0.018699,0.1013,0.055901,-0.014958,idle,4,0.020000000000010232,0.18072837644445022
142.288,0.033765,-0.008524,-0.195697,-0.013671,idle,4,0.020000000000010232,0.18068435052270174
142.309,0.002524,-0.062577,-0.224725,-0.023452,idle,4,0.020999999999986585,0.18062856855058637
142.327,0.016309,0.025794,-0.047682,-0.013603,idle,4,0.018000000000000682,0.18055232918539674
142.347,-0.017837,0.059033,0.089119,0.000924,idle,4,0.020000000000010232,0.1804593295603017
142.367,0.014573,0.144743,-0.046146,0.029688,idle,4,0.01999999999998181,0.18037758178164795
142.387,0.136678,0.093977,-0.175292,0.042546,idle,4,0.020000000000010232,0.18029384757072048
142.407,0.185756,0.160766,0.057807,0.06619,idle,4,0.020000000000010232,0.18023248281209484
142.427,0.912,-0.366715,-0.153315,-0.020391,idle,4,0.01999999999998181,0.17995109727415434
142.447,-0.062858,0.038571,0.05451,-0.008599,idle,4,0.020000000000010232,0.17952449490832312
142.467,-0.398375,0.306082,-0.109191,0.054337,idle,4,0.020000000000010232,0.1789762747099011
142.487,-0.045008,0.141269,-0.077289,0.071724,idle,4,0.01999999999998181,0.17822791882212252
142.506,0.231457,-0.123491,-0.178523,0.032681,idle,4,0.019000000000005457,0.17708410837149025
142.526,0.157821,-0.096638,-0.115698,0.006817,idle,4,0.020000000000010232,0.17563831524684223
142.546,-0.039729,0.016676,-0.070999,0.008789,idle,4,0.01999999999998181,0.17392552854467508
142.566,-0.0409,-0.056529,-0.044934,-0.004275,idle,4,0.020000000000010232,0.1720146332408328
142.586,0.046985,-0.054564,-0.105924,-0.014332,idle,4,0.020000000000010232,0.1700452747483147
142.606,-0.018383,-0.077845,-0.091903,-0.027035,idle,4,0.01999999999998181,0.16810890930134104
142.626,-0.031589,-0.07973,-0.017803,-0.037574,idle,4,0.020000000000010232,0.16623418914542218
142.646,-0.036244,-0.100036,0.017013,-0.050066,idle,4,0.01999999999998181,0.16440922804548616
142.665,-0.082837,0.000856,-0.02653,-0.039882,idle,4,0.019000000000005457,0.16253213636159056
142.685,0.02346,0.012687,-0.155511,-0.029368,idle,4,0.020000000000010232,0.16064590061298548
142.705,0.062018,-0.114935,-0.116595,-0.046481,idle,4,0.020000000000010232,0.1589090860409935
142.725,0.065845,-0.045476,0.003541,-0.04628,idle,4,0.01999999999998181,0.15729319810820652
142.745,0.094043,-0.033896,0.052151,-0.043804,idle,4,0.020000000000010232,0.15585699083569368
142.765,0.155279,-0.0143,-0.038838,-0.037903,idle,4,0.01999999999998181,0.15459972259088736
142.785,0.011252,0.005121,-0.100229,-0.029298,idle,4,0.020000000000010232,0.15350748487916938
142.804,0.039444,0.034875,-0.050217,-0.016463,idle,4,0.019000000000005457,0.15254535089455515
142.824,-0.084425,0.12107,-0.120577,0.011043,idle,4,0.020000000000010232,0.15165625189843124
142.844,-0.24844,0.213324,-0.162212,0.051499,idle,4,0.01999999999998181,0.15087557339463242
142.864,-0.359521,0.286396,-0.132216,0.098479,idle,4,0.020000000000010232,0.1503203021135452
142.884,-0.362052,0.164552,-0.011266,0.111693,idle,4,0.01999999999998181,0.1499233309237261
142.904,-0.501483,0.221394,0.153428,0.133633,idle,4,0.020000000000010232,0.14974203026217964
142.924,0.230001,-0.278233,-0.080008,0.05126,idle,4,0.020000000000010232,0.14938206537843962
142.943,0.21656,-0.131592,-0.071586,0.01469,idle,4,0.019000000000005457,0.14911895155098928
142.963,-0.075149,-0.019858,0.011355,0.00778,idle,4,0.01999999999998181,0.14891714152224786
142.983,-0.047198,0.005787,0.113581,0.007382,idle,4,0.020000000000010232,0.14875045634242887
143.003,0.095658,0.079202,-0.014933,0.021746,idle,4,0.01999999999998181,0.14861288324617022
143.023,0.044259,-0.042063,-0.10078,0.008984,idle,4,0.020000000000010232,0.14856781382414833
143.043,-0.079382,-0.080956,0.095248,-0.009004,idle,4,0.020000000000010232,0.14863077164534716
143.063,-0.257056,-0.044738,0.060233,-0.016151,idle,4,0.01999999999998181,0.14874836631608246
143.083,-0.143083,0.045445,-0.095592,-0.003832,idle,4,0.020000000000010232,0.14882712051602875
143.103,0.079663,0.005055,-0.158568,-0.002054,idle,4,0.020000000000010232,0.14890130675987232
143.122,0.117134,-0.080443,-0.025896,-0.017732,idle,4,0.019000000000005457,0.1490292973355657
143.142,0.120736,0.009986,-0.019816,-0.012189,idle,4,0.01999999999998181,0.1491215689654911
143.162,0.089251,-0.18112,0.099352,-0.045975,idle,4,0.020000000000010232,0.14935101141473114
143.182,-0.151064,-0.100454,0.162053,-0.056871,idle,4,0.01999999999998181,0.14960235957987486
143.202,-0.219367,-0.027903,0.145956,-0.051077,idle,4,0.020000000000010232,0.14974821519957762
143.222,-0.167531,0.202928,0.038618,-0.000276,idle,4,0.020000000000010232,0.14957035147654799
143.242,-0.083467,0.101351,0.039364,0.020049,idle,4,0.01999999999998181,0.14924242415387007
143.261,-0.058591,-0.018861,0.082185,0.012267,idle,4,0.019000000000005457,0.14885889993606316
143.281,-0.057026,-0.030303,0.053238,0.003753,idle,4,0.020000000000010232,0.14843514215778394
143.301,-0.018608,0.043293,-0.010993,0.011661,idle,4,0.01999999999998181,0.1479593859873535
143.321,0.070928,0.03394,-0.039144,0.016117,idle,4,0.020000000000010232,0.14756120616537027
143.341,0.133303,0.029962,-0.067924,0.018886,idle,4,0.020000000000010232,0.1473373135209891
143.361,0.16397,0.087167,-0.083789,0.032542,idle,4,0.01999999999998181,0.14728680053068324
143.381,0.23519,0.091891,-0.104799,0.044412,idle,4,0.020000000000010232,0.1472873907828152
143.401,0.270902,-0.060069,-0.086208,0.023516,idle,4,0.020000000000010232,0.1472761477630689
143.42,0.30327,-0.138149,-0.083085,-0.008817,idle,4,0.018999999999977035,0.14723907046117282
143.44,0.33354,-0.18861,-0.044104,-0.044776,idle,4,0.020000000000010232,0.1469914181069907
143.46,0.33799,-0.223782,-0.060215,-0.080577,idle,4,0.020000000000010232,0.14640057779619767
143.48,0.273839,-0.212255,-0.053725,-0.106913,idle,4,0.01999999999998181,0.14542295747538939
143.501,0.219898,-0.217319,-0.034765,-0.128994,idle,4,0.021000000000015007,0.14394481683234198
143.52,0.158851,-0.271964,-0.015993,-0.157588,idle,4,0.019000000000005457,0.1420853829396646
143.54,0.105484,-0.319182,0.034629,-0.189907,idle,4,0.01999999999998181,0.14017425974135475
143.559,0.082408,-0.291436,0.069537,-0.210213,idle,4,0.019000000000005457,0.13822398414137385
143.579,0.063055,-0.241241,0.075867,-0.216418,idle,4,0.020000000000010232,0.1358222630825543
143.6,0.040172,-0.199872,0.093187,-0.213109,idle,4,0.020999999999986585,0.1322419359793851
143.619,0.01967,-0.159986,0.095344,-0.202484,idle,4,0.019000000000005457,0.1278741941288474
143.639,0.014517,-0.152745,0.121937,-0.192537,idle,4,0.020000000000010232,0.12333513625252916
143.659,0.029274,-0.103861,0.143803,-0.174801,idle,4,0.01999999999998181,0.11861984515222491
143.679,0.04945,-0.049357,0.132726,-0.149713,idle,4,0.020000000000010232,0.113740561066625
143.699,0.085505,-0.000701,0.108174,-0.11991,idle,4,0.020000000000010232,0.108860926740477
143.719,0.110361,0.030454,0.10865,-0.089837,idle,4,0.01999999999998181,0.10408930839708262
143.738,0.123546,0.044891,0.131953,-0.062892,idle,4,0.019000000000005457,0.09971855584898945
143.758,0.13203,0.053623,0.150717,-0.039589,idle,4,0.020000000000010232,0.09613023461230193
143.778,0.125497,0.079252,0.15045,-0.015821,idle,4,0.01999999999998181,0.09266169773779484
143.798,0.134728,0.096288,0.137799,0.006601,idle,4,0.020000000000010232,0.08876650593975567
143.818,0.189112,0.078199,0.187363,0.020921,idle,4,0.020000000000010232,0.08511770985482013
143.838,0.231126,0.092408,0.245482,0.035218,idle,4,0.01999999999998181,0.08252726552212147
143.858,0.237634,0.148349,0.215634,0.057844,idle,4,0.020000000000010232,0.08141096052583487
143.877,0.278271,0.200545,0.178622,0.086385,idle,4,0.019000000000005457,0.08162785897907794
143.897,0.321271,0.199185,0.198615,0.108945,idle,4,0.01999999999998181,0.08280259686022182
143.917,0.288078,0.184254,0.228893,0.124006,idle,4,0.020000000000010232,0.08436335388055292
143.937,0.285585,0.18036,0.218991,0.135277,idle,4,0.020000000000010232,0.08576236566991699
143.957,0.347284,0.207968,0.2284,0.149815,idle,4,0.01999999999998181,0.08691197501739442
143.977,0.335139,0.165922,0.295936,0.153037,idle,4,0.020000000000010232,0.08749383536925427
143.997,0.147631,0.134007,0.319396,0.149231,idle,4,0.020000000000010232,0.08762542624331636
144.018,-0.018404,0.19147,0.185956,0.157679,idle,4,0.020999999999986585,0.08799538795920703
144.037,-0.084527,0.243349,0.024013,0.174813,idle,4,0.019000000000005457,0.0883174332482302
144.056,-0.121366,0.269228,-0.07184,0.193696,idle,4,0.019000000000005457,0.08832780935181482
144.076,-0.14548,0.289262,-0.073988,0.212809,idle,4,0.01999999999998181,0.08971344099921277
144.096,-0.157793,0.292713,-0.048925,0.22879,idle,4,0.020000000000010232,0.09215645571310592
144.116,-0.16283,0.283906,-0.037053,0.239813,idle,4,0.020000000000010232,0.09462893338773848
144.136,-0.149776,0.266539,-0.05995,0.245158,idle,4,0.01999999999998181,0.09697682438183354
144.156,-0.11163,0.232535,-0.10585,0.242634,idle,4,0.020000000000010232,0.09970454297407072
144.175,-0.084465,0.220305,-0.135701,0.238168,idle,4,0.019000000000005457,0.1023992929903802
144.196,-0.09396,0.230795,-0.147803,0.236693,idle,4,0.020999999999986585,0.10487888332319927
144.215,-0.140424,0.21776,-0.147059,0.232907,idle,4,0.019000000000005457,0.10700614695197755
144.235,-0.176311,0.185547,-0.108334,0.223435,idle,4,0.020000000000010232,0.10890129263243889
144.255,-0.142056,0.135011,-0.202781,0.20575,idle,4,0.01999999999998181,0.11050625946248396
144.275,-0.113163,0.106138,-0.270119,0.185828,idle,4,0.020000000000010232,0.11173144644412598
144.295,-0.088036,0.064998,-0.252208,0.161662,idle,4,0.01999999999998181,0.11254287496841005
144.315,-0.087422,0.010715,-0.181032,0.131472,idle,4,0.020000000000010232,0.11302156080799755
144.334,-0.100136,0.001577,-0.129817,0.105493,idle,4,0.019000000000005457,0.11330034141224704
144.354,-0.082064,0.006854,-0.136015,0.085766,idle,4,0.020000000000010232,0.11346811147639953
144.374,-0.058236,-0.014492,-0.146747,0.065714,idle,4,0.01999999999998181,0.11352912040043554
144.394,-0.041288,-0.054598,-0.118466,0.041652,idle,4,0.020000000000010232,0.11346494437849325
144.414,-0.050377,-0.067172,-0.083244,0.019887,idle,4,0.01999999999998181,0.1133757521077216
144.434,-0.040196,-0.045764,-0.066736,0.006757,idle,4,0.020000000000010232,0.11334043281191201
144.454,-0.028466,-0.063032,-0.06462,-0.007201,idle,4,0.020000000000010232,0.11334642203199258
144.474,-0.032645,-0.102483,-0.048571,-0.026257,idle,4,0.01999999999998181,0.11335627965015065
144.494,-0.055273,-0.119397,-0.016343,-0.044885,idle,4,0.020000000000010232,0.11355714330343777
144.513,-0.06599,-0.097922,0.01629,-0.055493,idle,4,0.019000000000005457,0.11381526145842491
144.533,-0.058318,-0.081141,0.004803,-0.060622,idle,4,0.01999999999998181,0.11410776020079462
144.553,-0.045688,-0.054945,-0.000585,-0.059487,idle,4,0.020000000000010232,0.11436593971673976
144.573,-0.020021,-0.056834,0.003604,-0.058956,idle,4,0.020000000000010232,0.11459095615878362
144.593,-0.030485,-0.093099,0.019571,-0.065785,idle,4,0.01999999999998181,0.11481787074855879
144.613,-0.067366,-0.103057,0.030342,-0.073239,idle,4,0.020000000000010232,0.11505333219361562
144.632,-0.071992,-0.075371,0.034101,-0.073666,idle,4,0.019000000000005457,0.1152216273517335
144.652,-0.054978,-0.06136,0.013534,-0.071205,idle,4,0.01999999999998181,0.11542653564405153
144.672,-0.04836,-0.052208,0.008625,-0.067405,idle,4,0.020000000000010232,0.11564995102366314
144.692,-0.038193,-0.055274,0.006015,-0.064979,idle,4,0.020000000000010232,0.11576984213574133
144.712,-0.047076,-0.0624,0.0082,-0.064463,idle,4,0.01999999999998181,0.11588671190338348
144.732,-0.044627,-0.033742,0.010289,-0.058319,idle,4,0.020000000000010232,0.1159742660631068
144.752,-0.029223,-0.019667,-8.2e-05,-0.050588,idle,4,0.020000000000010232,0.11604305167584333
144.771,-0.044644,-0.021917,-0.016523,-0.044854,idle,4,0.018999999999977035,0.11611745743989349
144.792,-0.043584,-0.038011,-0.027636,-0.043486,idle,4,0.021000000000015007,0.11622942142520674
144.811,-0.034209,-0.043119,-0.031574,-0.043412,idle,4,0.019000000000005457,0.11638763913171782
144.831,-0.021686,-0.021133,-0.047065,-0.038957,idle,4,0.01999999999998181,0.11646827612836534
144.851,-0.024847,-0.019418,-0.057968,-0.035049,idle,4,0.020000000000010232,0.11627949041984408
144.871,-0.035253,-0.023926,-0.054841,-0.032824,idle,4,0.020000000000010232,0.11596020082685947
144.891,-0.024743,-0.012037,-0.055233,-0.028667,idle,4,0.01999999999998181,0.11539358211653006
144.911,-0.007086,-0.009089,-0.068515,-0.024751,idle,4,0.020000000000010232,0.11538064600779535
144.931,0.005396,-0.020834,-0.054275,-0.023968,idle,4,0.020000000000010232,0.11543267172809123
144.95,-0.016138,-0.034039,-0.031708,-0.025982,idle,4,0.018999999999977035,0.11549019646942281
144.97,-0.036072,-0.034889,-0.017271,-0.027764,idle,4,0.020000000000010232,0.11555233918081975
144.99,-0.067253,-0.026696,-0.010588,-0.02755,idle,4,0.020000000000010232,0.11560623570106993
145.01,-0.084498,-0.017045,0.004877,-0.025449,idle,4,0.01999999999998181,0.11565863908933867
145.03,-0.074071,-0.005727,0.0253,-0.021505,idle,4,0.020000000000010232,0.1156850671700414
145.05,-0.077532,0.01261,0.031312,-0.014682,idle,4,0.020000000000010232,0.11568194819926265
145.07,-0.09674,0.029607,0.016291,-0.005824,idle,4,0.01999999999998181,0.11568433546023542
145.09,-0.118943,0.035691,0.015381,0.002479,idle,4,0.020000000000010232,0.1156808930103251
145.109,-0.106563,0.031388,0.007144,0.008261,idle,4,0.019000000000005457,0.11564957221467048
145.129,-0.096705,0.028136,0.003505,0.012236,idle,4,0.01999999999998181,0.11562974979511645
145.149,-0.101706,0.033459,0.009152,0.01648,idle,4,0.020000000000010232,0.1154960235895413
145.169,-0.10069,0.071796,0.031619,0.027543,idle,4,0.020000000000010232,0.1153102205798307
145.189,-0.095152,0.12662,0.048131,0.047359,idle,4,0.01999999999998181,0.11519585476165627
145.209,-0.055407,0.149707,0.014773,0.067829,idle,4,0.020000000000010232,0.11532445346916688
145.228,0.002303,0.180561,-0.022011,0.090375,idle,4,0.019000000000005457,0.11558465110144182
145.248,0.039889,0.153676,-0.002549,0.103035,idle,4,0.01999999999998181,0.11593253770602803
145.269,0.030555,0.104398,-0.001461,0.103308,idle,4,0.021000000000015007,0.1162690455424879
145.288,0.015981,0.059988,-0.023571,0.094644,idle,4,0.019000000000005457,0.11653951264489097
145.308,0.01556,0.054538,-0.046169,0.086623,idle,4,0.01999999999998181,0.11675326776548745
145.328,0.015117,0.058707,-0.004503,0.08104,idle,4,0.020000000000010232,0.11693026258734335
145.348,0.029409,0.06702,0.009155,0.078236,idle,4,0.020000000000010232,0.11707948024431265
145.368,0.052102,0.031065,-0.015141,0.068802,idle,4,0.01999999999998181,0.11716087442163461
145.388,0.083898,0.012391,-0.026667,0.057519,idle,4,0.020000000000010232,0.11722626806527894
145.408,0.150629,-0.013747,0.030734,0.043266,idle,4,0.01999999999998181,0.11721993797509218
145.428,0.142397,-0.035444,0.060367,0.027524,idle,4,0.020000000000010232,0.11704609329392121
145.447,0.103398,-0.008437,0.08953,0.020332,idle,4,0.019000000000005457,0.11660771568624763
145.467,0.112839,0.091389,-0.082808,0.034543,idle,4,0.020000000000010232,0.11590075643537463
145.487,0.275432,-0.074227,-0.20474,0.012789,idle,4,0.01999999999998181,0.11489733058155917
145.507,0.314799,-0.108451,0.045317,-0.011459,idle,4,0.020000000000010232,0.11349212241735313
145.527,0.24999,-0.178715,0.127207,-0.04491,idle,4,0.01999999999998181,0.11163073765753437
145.547,0.2583,-0.136149,-0.080182,-0.063158,idle,4,0.020000000000010232,0.10942955407351523
145.566,0.297905,-0.303467,-0.107383,-0.11122,idle,4,0.019000000000005457,0.10754715191654832
145.587,0.211385,-0.264996,0.171476,-0.141975,idle,4,0.020999999999986585,0.10615658394331962
145.606,0.152825,-0.20418,0.187557,-0.154416,idle,4,0.019000000000005457,0.10519957614521283
145.626,0.116011,-0.181336,0.07114,-0.1598,idle,4,0.020000000000010232,0.10454872377493707
145.646,0.088882,-0.225871,0.057527,-0.173014,idle,4,0.01999999999998181,0.10451344000905903
145.666,0.201922,-0.360153,-0.033795,-0.210442,idle,4,0.020000000000010232,0.10574000444474817
145.686,0.190428,-0.145615,-0.052542,-0.197477,idle,4,0.020000000000010232,0.10712492254310466
145.706,-0.083699,0.151544,-0.081904,-0.127672,idle,4,0.01999999999998181,0.10761474263822277
145.725,-0.212574,0.132446,0.047757,-0.075649,idle,4,0.019000000000005457,0.10773187662048228
145.745,0.000751,-0.08289,-0.037358,-0.077097,idle,4,0.020000000000010232,0.10803634188805653
145.765,0.065043,0.102437,-0.101994,-0.04119,idle,4,0.01999999999998181,0.1081703798491038
145.785,0.021474,0.083683,-0.030843,-0.016215,idle,4,0.020000000000010232,0.1082398273289085
145.805,-0.035527,0.032594,0.08042,-0.006453,idle,4,0.020000000000010232,0.10829170879885573
145.825,-0.046128,0.013208,0.192659,-0.002521,idle,4,0.01999999999998181,0.10832998062359371
145.844,-0.071132,-0.049682,0.239598,-0.011953,idle,4,0.019000000000005457,0.10835431475879717
145.865,-0.064182,0.075615,0.112762,0.00556,idle,4,0.021000000000015007,0.1082032098763384
